date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:55:54	48944/48944	---M-Z	200	added ('OK')	application/javascript	etag:%22bf30-5631987d88700-gzip%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/js/bootstrap.min.js	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/js/bootstrap.min.js	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index.html)
17:55:54	40491/40491	---M-Z	200	added ('OK')	application/javascript	etag:%229e2b-55f5fb6fb2f00-gzip%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/js/owl.carousel.min.js	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/js/owl.carousel.min.js	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index.html)
17:55:55	41953/41953	---M-Z	200	added ('OK')	application/javascript	etag:%22a3e1-554020760b780-gzip%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/js/slick.min.js	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/js/slick.min.js	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index.html)
17:55:55	84344/84344	---M-Z	200	added ('OK')	application/javascript	etag:%2214978-554020723ae80-gzip%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/js/jquery.min.js	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/js/jquery.min.js	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index.html)
17:55:55	5559/5559	---M-Z	200	added ('OK')	application/javascript	etag:%2215b7-5540207052a00-gzip%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/js/imagesloaded.pkgd.min.js	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/js/imagesloaded.pkgd.min.js	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index.html)
17:55:55	35313/35313	---M-Z	200	added ('OK')	application/javascript	etag:%2289f1-5540207052a00-gzip%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/js/isotope.pkgd.min.js	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/js/isotope.pkgd.min.js	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index.html)
17:55:55	8426/8426	---M-Z	200	added ('OK')	application/javascript	etag:%2220ea-554020760b780-gzip%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/js/wow.min.js	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/js/wow.min.js	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index.html)
17:55:56	8044/8044	---M-Z	200	added ('OK')	application/javascript	etag:%221f6c-5351f19489a00-gzip%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/js/waypoints.min.js	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/js/waypoints.min.js	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index.html)
17:55:56	1067/1067	---M-Z	200	added ('OK')	application/javascript	etag:%2242b-5351f17f8e880-gzip%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/js/jquery.counterup.min.js	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/js/jquery.counterup.min.js	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index.html)
17:55:56	20216/20216	---M-Z	200	added ('OK')	application/javascript	etag:%224ef8-554020723ae80-gzip%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/js/jquery.magnific-popup.min.js	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/js/jquery.magnific-popup.min.js	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index.html)
17:55:57	4526/4526	---M-Z	200	added ('OK')	application/javascript	etag:%2211ae-55f4ddba99d80-gzip%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/js/rsmenu-main.js	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/js/rsmenu-main.js	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index.html)
17:55:57	2803/2803	---M-Z	200	added ('OK')	application/javascript	etag:%22af3-5540207423300-gzip%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/js/plugins.js	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/js/plugins.js	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index.html)
17:55:57	10234/10234	---M-Z	200	added ('OK')	application/javascript	etag:%2227fa-572d387595d80-gzip%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/js/main.js	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/js/main.js	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index.html)
17:56:00	77160/77160	---M--	200	added ('OK')	text/html	etag:%2212d68-55402066c9380%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/fontawesome-webfont3e6e.html	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/css/font-awesome.min.css)
17:56:10	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-55402062f8a80-gzip%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/fontawesome-webfont3e6e.eot	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/css/font-awesome.min.css)
17:56:12	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%226c7db-55402064e0f00%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/fontawesome-webfont3e6e.svg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/css/font-awesome.min.css)
17:56:13	0/0	---MC-	200	added ('OK')	text/html	date:Wed,%2029%20Jan%202020%2009:56:13%20GMT	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/css/owl.video.play.png	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/css/owl.video.play.html	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/css/owl.carousel.css)
17:56:14	5894/5894	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221706-56445f61a6800-gzip%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/Flaticon.eot	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/Flaticon.eot	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/flaticon.css)
17:56:15	5894/5894	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221706-56445f61a6800-gzip%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/Flaticon.eot?	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/Flaticond41d.eot	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/flaticon.css)
17:56:16	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-55402062f8a80-gzip%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/fontawesome-webfont.eot?	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/fontawesome-webfontd41d.eot	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/css/font-awesome.min.css)
17:56:16	98024/98024	---M--	200	added ('OK')	application/x-font-woff	etag:%2217ee8-55402066c9380%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/fontawesome-webfont3e6e.woff	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/css/font-awesome.min.css)
17:56:16	4088/4088	---M--	200	added ('OK')	application/x-font-woff	etag:%22ff8-56445f61a6800%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/Flaticon.woff	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/Flaticon.woff	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/flaticon.css)
17:56:17	29520/29520	---M--	200	added ('OK')	image/svg+xml	etag:%227350-56445f61a6800%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/Flaticon.svg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/Flaticon.svg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/flaticon.css)
17:56:18	5716/5716	---M--	200	added ('OK')	application/x-font-ttf	etag:%221654-56445f61a6800%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/Flaticon.ttf	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/Flaticon.ttf	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/flaticon.css)
17:56:18	3386/3386	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d3a-56a910909e980-gzip%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/fonts2/Flaticon.eot	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/fonts2/Flaticon.eot	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/fonts2/flaticon.css)
17:56:19	3386/3386	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d3a-56a910909e980-gzip%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/fonts2/Flaticon.eot?	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/fonts2/Flaticond41d.eot	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/fonts2/flaticon.css)
17:56:19	2352/2352	---M--	200	added ('OK')	application/x-font-woff	etag:%22930-56a910909e980%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/fonts2/Flaticon.woff	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/fonts2/Flaticon.woff	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/fonts2/flaticon.css)
17:56:19	3208/3208	---M--	200	added ('OK')	application/x-font-ttf	etag:%22c88-56a910909e980%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/fonts2/Flaticon.ttf	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/fonts2/Flaticon.ttf	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/fonts2/flaticon.css)
17:56:19	12087/12087	---M--	200	added ('OK')	image/svg+xml	etag:%222f37-56a910909e980%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/fonts2/Flaticon.svg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/fonts2/Flaticon.svg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/fonts2/flaticon.css)
17:56:26	165548/165548	---M--	200	added ('OK')	application/x-font-ttf	etag:%22286ac-55402064e0f00%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/fonts/fontawesome-webfont3e6e.ttf	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/css/font-awesome.min.css)
17:56:30	21433/21433	---M--	200	added ('OK')	image/jpeg	etag:%2253b9-5648a8b5dd480%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/bg/cta-bg.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/bg/cta-bg.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/style.css)
17:56:39	117010/117010	---M--	200	added ('OK')	image/jpeg	etag:%221c912-564879f540700%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/bg/counter-bg.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/bg/counter-bg.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/style.css)
17:56:42	140331/140331	---M--	200	added ('OK')	image/jpeg	etag:%222242b-55d6d2d658680%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/bg/bg2.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/bg/bg2.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/style.css)
17:56:50	128263/128263	---M--	200	added ('OK')	image/jpeg	etag:%221f507-5649cdb271280%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/bg/testimonial-bg.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/bg/testimonial-bg.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/style.css)
17:56:57	109488/109488	---M--	200	added ('OK')	image/jpeg	etag:%221abb0-56575c66a7d80%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/bg/bg3.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/bg/bg3.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/style.css)
17:57:17	162664/162664	---M--	200	added ('OK')	image/jpeg	etag:%2227b68-587385df7ea00%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/bg/video-bg2.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/bg/video-bg2.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/style.css)
17:57:20	388082/388082	---M--	200	added ('OK')	image/jpeg	etag:%225ebf2-55d823745b480%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/bg/bg1.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/bg/bg1.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/style.css)
17:57:30	56499/56499	---M--	200	added ('OK')	image/jpeg	etag:%22dcb3-56527142a4e00%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/courses/4.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/courses/4.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index2.html)
17:57:36	33315/33315	---M--	200	added ('OK')	image/jpeg	etag:%228223-5652714c2e480%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/courses/5.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/courses/5.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index2.html)
17:57:38	344898/344898	---M--	200	added ('OK')	image/jpeg	etag:%2254342-5687603e01500%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/bg/bg8.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/bg/bg8.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/style.css)
17:57:41	31576/31576	---M--	200	added ('OK')	image/jpeg	etag:%227b58-56527155b7b00%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/courses/6.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/courses/6.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index2.html)
17:57:44	34573/34573	---M--	200	added ('OK')	image/jpeg	etag:%22870d-5652716129600%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/courses/7.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/courses/7.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index2.html)
17:57:47	32927/32927	---M--	200	added ('OK')	image/jpeg	etag:%22809f-5652717624780%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/courses/9.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/courses/9.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index2.html)
17:57:53	231361/231361	---M--	200	added ('OK')	image/jpeg	etag:%22387c1-56977f27f3180%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/slider/home2/slide2.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/slider/home2/slide2.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index2.html)
17:57:58	238034/238034	---M--	200	added ('OK')	image/jpeg	etag:%223a1d2-5697806862580%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/slider/home2/slide3.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/slider/home2/slide3.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index2.html)
17:58:06	46922/46922	---M--	200	added ('OK')	image/jpeg	etag:%22b74a-5654f42420d00%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/instagram/1.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/instagram/1.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index3.html)
17:58:07	143193/143193	---M--	200	added ('OK')	image/jpeg	etag:%2222f59-5653eea7d2100%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/slider/home3/slide1.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/slider/home3/slide1.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index3.html)
17:58:14	45443/45443	---M--	200	added ('OK')	image/jpeg	etag:%22b183-5654f42f92800%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/instagram/2.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/instagram/2.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index3.html)
17:58:14	37102/37102	---M--	200	added ('OK')	image/jpeg	etag:%2290ee-5654f43733a00%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/instagram/3.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/instagram/3.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index3.html)
17:58:20	207650/207650	---M--	200	added ('OK')	image/jpeg	etag:%2232b22-5697bc06fce80%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/slider/home3/slide2.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/slider/home3/slide2.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index3.html)
17:58:22	51730/51730	---M--	200	added ('OK')	image/jpeg	etag:%22ca12-5654f43ed4c00%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/instagram/4.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/instagram/4.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index3.html)
17:58:23	55865/55865	---M--	200	added ('OK')	image/jpeg	etag:%22da39-5654f4485e280%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/instagram/5.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/instagram/5.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index3.html)
17:58:24	197372/197372	---M--	200	added ('OK')	image/jpeg	etag:%22302fc-5697bc5348280%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/slider/home3/slide3.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/slider/home3/slide3.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index3.html)
17:58:27	40910/40910	---M--	200	added ('OK')	image/jpeg	etag:%229fce-5654f453cfd80%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/instagram/6.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/instagram/6.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index3.html)
17:58:32	59482/59482	---M--	200	added ('OK')	image/jpeg	etag:%22e85a-5654f45b70f80%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/instagram/7.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/instagram/7.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index3.html)
17:58:33	60735/60735	---M--	200	added ('OK')	image/jpeg	etag:%22ed3f-565509197ff80%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/instagram/8.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/instagram/8.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index3.html)
17:58:34	4134/4134	---M--	200	added ('OK')	image/png	etag:%221026-56561948c2980%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/about/signature.png	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/about/signature.png	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index4.html)
17:58:41	42961/42961	---M--	200	added ('OK')	image/jpeg	etag:%22a7d1-5698b2930fc00%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/about/about2.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/about/about2.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index4.html)
17:58:47	142047/142047	---M--	200	added ('OK')	image/jpeg	etag:%2222adf-56551a2d24980%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/slider/home4/slide1.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/slider/home4/slide1.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index4.html)
17:58:48	42201/42201	---M--	200	added ('OK')	image/jpeg	etag:%22a4d9-56565e6edce00%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/blog/5.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/blog/5.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index4.html)
17:58:51	14399/14399	---M--	200	added ('OK')	image/jpeg	etag:%22383f-56567b018b780%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/blog/t1.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/blog/t1.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index4.html)
17:58:53	8761/8761	---M--	200	added ('OK')	image/jpeg	etag:%222239-56567b186ed80%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/blog/t2.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/blog/t2.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index4.html)
17:58:54	41671/41671	---M--	200	added ('OK')	image/jpeg	etag:%22a2c7-56565eb387000%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/blog/6.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/blog/6.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index4.html)
17:58:54	6864/6864	---M--	200	added ('OK')	image/jpeg	etag:%221ad0-56567b27b1180%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/blog/t3.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/blog/t3.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index4.html)
17:58:55	177227/177227	---M--	200	added ('OK')	image/jpeg	etag:%222b44b-5697946f56580%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/slider/home4/slide2.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/slider/home4/slide2.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index4.html)
17:58:55	4346/4346	---M--	200	added ('OK')	image/jpeg	etag:%2210fa-564acfc346d00%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/flickr/1.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/flickr/1.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index4.html)
17:58:55	4292/4292	---M--	200	added ('OK')	image/jpeg	etag:%2210c4-564acfd289100%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/flickr/2.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/flickr/2.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index4.html)
17:58:56	4042/4042	---M--	200	added ('OK')	image/jpeg	etag:%22fca-564acff10d900%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/flickr/3.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/flickr/3.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index4.html)
17:58:56	5186/5186	---M--	200	added ('OK')	image/jpeg	etag:%221442-564acfe784280%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/flickr/4.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/flickr/4.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index4.html)
17:58:56	3901/3901	---M--	200	added ('OK')	image/jpeg	etag:%22f3d-564acffc7f400%22	http://keenitsolutions.com/products/html/edulearn/edulearn-demo/images/flickr/5.jpg	C:/Users/koo_c/Downloads/klc/klc/keenitsolutions.com/products/html/edulearn/edulearn-demo/images/flickr/5.jpg	(from http://keenitsolutions.com/products/html/edulearn/edulearn-demo/index4.html)
